91.876000 58.620279
92.300080 58.617347
92.726118 58.614416
93.154122 58.611484
93.584102 58.608552
94.016067 58.605620
94.450025 58.602689
94.885987 58.599757
95.323961 58.596825
95.763956 58.593893
96.205982 58.590962
96.650049 58.588030
97.096165 58.585098
97.544341 58.582166
97.994585 58.579235
98.446908 58.576303
98.901318 58.573371
99.357826 58.570439
99.816441 58.567508
100.277172 58.564576
100.740031 58.561644
101.205026 58.558713
101.672167 58.555781
102.141464 58.552849
102.612928 58.549917
103.086568 58.546986
103.562393 58.544054
104.040416 58.541122
104.520645 58.538190
105.003090 58.535259
105.487762 58.532327
105.974672 58.529395
106.463828 58.526463
106.955243 58.523532
107.448926 58.520600
107.944888 58.517668
108.443139 58.514736
108.943690 58.511805
109.446551 58.508873
109.951733 58.505941
110.459247 58.503009
110.969104 58.500078
111.481314 58.497146
111.995888 58.494214
112.512838 58.491282
113.032174 58.488351
113.553906 58.485419
114.078047 58.482487
114.604608 58.479555
115.133599 58.476624
115.665031 58.473692
116.198917 58.470760
116.735266 58.467829
117.274092 58.464897
117.815405 58.461965
118.359216 58.459033
118.905537 58.456102
119.454380 58.453170
120.005757 58.450238
120.559678 58.447306
121.116156 58.444375
121.675203 58.441443
122.236830 58.438511
122.801050 58.435579
123.367874 58.432648
123.937314 58.429716
124.509382 58.426784
125.084092 58.423852
125.661454 58.420921
126.241480 58.417989
126.824185 58.415057
127.409579 58.412125
127.997674 58.409194
128.588485 58.406262
129.182022 58.403330
129.778299 58.400398
130.377329 58.397467
130.979123 58.394535
131.583695 58.391603
132.191058 58.388671
132.801224 58.385740
133.414207 58.382808
134.030019 58.379876
134.648673 58.376944
135.270183 58.374013
135.894562 58.371081
136.521823 58.368149
137.151979 58.365218
137.785044 58.362286
138.421031 58.359354
139.059953 58.356422
139.701825 58.353491
140.346659 58.350559
140.994470 58.347627
141.645271 58.344695
142.299076 58.341764
142.955898 58.338832
143.615753 58.335900
144.278653 58.332968
144.944613 58.330037
145.613647 58.327105
146.285769 58.324173
146.960993 58.321241
147.639335 58.318310
148.320807 58.315378
149.005425 58.312446
149.693202 58.309514
150.384155 58.306583
151.078296 58.303651
151.775642 58.300719
152.476207 58.297787
153.180005 58.294856
153.887052 58.291924
154.597362 58.288992
155.310951 58.286060
156.027834 58.283129
156.748026 58.280197
157.471542 58.277265
158.198397 58.274334
158.928608 58.271402
159.662189 58.268470
160.399156 58.265538
161.139525 58.262607
161.883311 58.259675
162.630531 58.256743
163.381199 58.253811
164.135332 58.250880
164.892947 58.247948
165.654058 58.245016
166.418682 58.242084
167.186836 58.239153
167.958535 58.236221
168.733797 58.233289
169.512637 58.230357
170.295071 58.227426
171.081118 58.224494
171.870792 58.221562
172.664112 58.218630
173.461093 58.215699
174.261753 58.212767
175.066109 58.209835
175.874177 58.206903
176.685976 58.203972
177.501521 58.201040
178.320831 58.198108
179.143922 58.195176
179.970813 58.192245
180.801521 58.189313
181.636063 58.186381
182.474457 58.183450
183.316720 58.180518
184.162872 58.177586
185.012929 58.174654
185.866910 58.171723
186.724833 58.168791
187.586715 58.165859
188.452576 58.162927
189.322434 58.159996
190.196307 58.157064
191.074213 58.154132
191.956171 58.151200
192.842201 58.148269
193.732320 58.145337
194.626548 58.142405
195.524903 58.139473
196.427405 58.136542
197.334073 58.133610
198.244925 58.130678
199.159982 58.127746
200.079263 58.124815
201.002787 58.121883
201.930574 58.118951
202.862643 58.116019
203.799014 58.113088
204.739708 58.110156
205.684743 58.107224
206.634141 58.104292
207.587921 58.101361
208.546103 58.098429
209.508708 58.095497
210.475756 58.092565
211.447268 58.089634
212.423265 58.086702
213.403766 58.083770
214.388793 58.080839
215.378367 58.077907
216.372508 58.074975
217.371238 58.072043
218.374578 58.069112
219.382549 58.066180
220.395173 58.063248
221.412471 58.060316
222.434465 58.057385
223.461176 58.054453
224.492625 58.051521
225.528836 58.048589
226.569830 58.045658
227.615629 58.042726
228.666255 58.039794
229.721730 58.036862
230.782078 58.033931
231.847319 58.030999
232.917478 58.028067
233.992576 58.025135
235.072637 58.022204
236.157683 58.019272
237.247737 58.016340
238.342823 58.013408
239.442964 58.010477
240.548182 58.007545
241.658502 58.004613
242.773947 58.001681
243.894541 57.998750
245.020307 57.995818
246.151269 57.992886
247.287452 57.989955
248.428879 57.987023
249.575574 57.984091
250.727563 57.981159
251.884869 57.978228
253.047516 57.975296
254.215531 57.972364
255.388936 57.969432
256.567758 57.966501
257.752021 57.963569
258.941750 57.960637
260.136971 57.957705
261.337709 57.954774
262.543989 57.951842
263.755837 57.948910
264.973278 57.945978
266.196339 57.943047
267.425046 57.940115
268.659424 57.937183
269.899499 57.934251
271.145299 57.931320
272.396849 57.928388
273.654175 57.925456
274.917306 57.922524
276.186266 57.919593
277.461084 57.916661
278.741786 57.913729
280.028400 57.910797
281.320952 57.907866
282.619471 57.904934
283.923983 57.902002
285.234517 57.899070
286.551099 57.896139
287.873759 57.893207
289.202524 57.890275
290.537422 57.887344
291.878482 57.884412
293.225732 57.881480
294.579200 57.878548
295.938916 57.875617
297.304908 57.872685
298.677205 57.869753
300.055837 57.866821
301.440832 57.863890
302.832219 57.860958
304.230029 57.858026
305.634291 57.855094
307.045035 57.852163
308.462290 57.849231
309.886088 57.846299
311.316457 57.843367
312.753428 57.840436
314.197033 57.837504
315.647300 57.834572
317.104262 57.831640
318.567949 57.828709
320.038392 57.825777
321.515622 57.822845
322.999670 57.819913
324.490569 57.816982
325.988349 57.814050
327.493043 57.811118
329.004683 57.808186
330.523299 57.805255
332.048925 57.802323
333.581594 57.799391
335.121336 57.796460
336.668186 57.793528
338.222176 57.790596
339.783338 57.787664
341.351707 57.784733
342.927315 57.781801
344.510196 57.778869
346.100382 57.775937
347.697909 57.773006
349.302810 57.770074
350.915118 57.767142
352.534869 57.764210
354.162096 57.761279
355.796834 57.758347
357.439117 57.755415
359.088981 57.752483
360.746461 57.749552
362.411591 57.746620
364.084407 57.743688
365.764944 57.740756
367.453238 57.737825
369.149325 57.734893
370.853241 57.731961
372.565022 57.729029
374.284704 57.726098
376.012324 57.723166
377.747918 57.720234
379.491523 57.717302
381.243176 57.714371
383.002915 57.711439
384.770776 57.708507
386.546797 57.705575
388.331016 57.702644
390.123471 57.699712
391.924199 57.696780
393.733239 57.693849
395.550629 57.690917
397.376407 57.687985
399.210614 57.685053
401.053286 57.682122
402.904464 57.679190
404.764186 57.676258
406.632493 57.673326
408.509423 57.670395
410.395017 57.667463
412.289314 57.664531
414.192355 57.661599
416.104181 57.658668
418.024830 57.655736
419.954345 57.652804
421.892766 57.649872
423.840135 57.646941
425.796492 57.644009
427.761879 57.641077
429.736338 57.638145
431.719911 57.635214
433.712640 57.632282
435.714566 57.629350
437.725733 57.626418
439.746184 57.623487
441.775960 57.620555
443.815105 57.617623
445.863662 57.614691
447.921676 57.611760
449.989188 57.608828
452.066244 57.605896
454.152887 57.602965
456.249161 57.600033
458.355112 57.597101
460.470783 57.594169
462.596219 57.591238
464.731466 57.588306
466.876569 57.585374
469.031574 57.582442
471.196525 57.579511
473.371469 57.576579
475.556453 57.573647
477.751522 57.570715
479.956723 57.567784
482.172102 57.564852
484.397707 57.561920
486.633586 57.558988
488.879784 57.556057
491.136351 57.553125
493.403333 57.550193
495.680780 57.547261
497.968738 57.544330
500.267257 57.541398
502.576386 57.538466
504.896173 57.535534
507.226668 57.532603
509.567920 57.529671
511.919979 57.526739
514.282894 57.523807
516.656716 57.520876
519.041495 57.517944
521.437282 57.515012
523.844127 57.512080
526.262081 57.509149
528.691197 57.506217
531.131525 57.503285
533.583116 57.500354
536.046024 57.497422
538.520300 57.494490
541.005997 57.491558
543.503167 57.488627
546.011864 57.485695
548.532140 57.482763
551.064049 57.479831
553.607645 57.476900
556.162982 57.473968
558.730114 57.471036
561.309095 57.468104
563.899980 57.465173
566.502824 57.462241
569.117682 57.459309
571.744610 57.456377
574.383663 57.453446
577.034898 57.450514
579.698370 57.447582
582.374136 57.444650
585.062253 57.441719
587.762777 57.438787
590.475767 57.435855
593.201279 57.432923
595.939372 57.429992
598.690103 57.427060
601.453531 57.424128
604.229715 57.421196
607.018712 57.418265
609.820583 57.415333
612.635387 57.412401
615.463184 57.409470
618.304033 57.406538
621.157994 57.403606
624.025130 57.400674
626.905499 57.397743
629.799163 57.394811
632.706184 57.391879
635.626623 57.388947
638.560542 57.386016
641.508004 57.383084
644.469070 57.380152
647.443804 57.377220
650.432269 57.374289
653.434528 57.371357
656.450645 57.368425
659.480683 57.365493
662.524708 57.362562
665.582783 57.359630
668.654973 57.356698
671.741344 57.353766
674.841962 57.350835
677.956890 57.347903
681.086197 57.344971
684.229948 57.342039
687.388210 57.339108
690.561050 57.336176
693.748535 57.333244
696.950733 57.330312
700.167711 57.327381
703.399539 57.324449
706.646283 57.321517
709.908014 57.318585
713.184801 57.315654
716.476712 57.312722
719.783819 57.309790
723.106190 57.306859
726.443896 57.303927
729.797009 57.300995
733.165599 57.298063
736.549738 57.295132
739.949497 57.292200
743.364948 57.289268
746.796165 57.286336
750.243220 57.283405
753.706185 57.280473
757.185135 57.277541
760.680142 57.274609
764.191282 57.271678
767.718629 57.268746
771.262257 57.265814
774.822242 57.262882
778.398659 57.259951
781.991584 57.257019
785.601093 57.254087
